id,name
8508,BG96
690,HV9921N8-G
10490,PRT-14017
7949,TB003V-500-P06BE
7952,TIP122
3633,ATXMEGA128A1U-AN
581,MSP430AFE221IPW
7710,LED-TH-5mm_G
7713,LED-TH-623nm_R
1167,BQ24004PWP
4748,BMM150
2720,LNK3204D-TL
2115,BC516-D27Z
4109,LD39015M12R
7985,SC32S-7PF20PPM
10549,TC4428EPA
2021,AT24CS02-MAHM-T
3393,LMT84DCKR
7416,ATMEGA324P-20MU
3924,ATSAMD21J18A-AU
5171,VO615A-9
1426,ATSAMD09C13A-SSUT
1495,TMR/1-4815
4363,SFH617A-2X009T
2205,TIP121G
10449,MT48LC16M16A2P-6A IT:G TR
383,LM4562MABD/NOPB
2252,LF398H
6710,IRF740PBF
1182,LM2674M-12
4211,LM2594HVM-12
6994,MPRLS0025PA00001A
2372,PIC12F635-I/SN
9384,MAX17205G+
2595,LM5166YDRCR
3541,ATMEGA48A-MU
2428,NCV8114BSN280T1G
1194,MC34064D-5R2
1348,mcp4019-xxxx/lt
1076,MIC2025-1YM
4910,TXS0102DCTT
9531,CC2590RGVRG4
2243,LM2840XQMK/NOPB
2420,CSD16414Q5
2398,CL05B104KO5VPNC
3711,ATTINY416-SN
2474,CSD18531Q5A
10665,TL081IP
5437,ZXMN2B01FTA
2492,CSD25302Q2
6639,MCP6541T-I/OT
2787,SZMM5Z15VT1G
2642,INA180A4IDBVT
2683,DTA114GUAT106
3696,TLV75533PDBVR
4923,SM6T150A
3640,ATMEGA324PV-10PU
423,PIC16F1508-I/ML
2774,MSP430F123IRHBT
4792,SC16IS762IBS/128
1252,TPS560200DBVR
586,AT24CS04-XHM-T
4678,452801252
8095,BCAAL
592,AT24CS02-STUM-T
7791,TTP233H-HA6
684,BC548BU
6211,ECA-2GHG2R2
8208,CN3065
1131,MCP9502PT-065E/OT
10116,"BT137-600E,127"
1208,L6491D
1510,REF5010ID
1685,LTV-827
3331,LP5912-1.8DRVT
2230,BF244C
2625,LMR33610ADDAR
261,ATMEGA168A-MU
3308,pic18f46k80-i/pt
1472,TMLM/04103
7021,MRX108-A
2301,C2M0025120D
2715,INA326EA/2K5
10166,AOD4184A
2690,MSP430F5234IRGZT
1014,HDR-M-2.54 1x6
5282,STBR6008WY
7689,LM337T
3401,PIC18LF4331-I/PT
3040,MCP9700AT-E/LT
1378,PIC16F648A-I/P
1229,LP5912-3.0DRVR
9326,691382010007
470,ATTINY48-MMU
1291,DMN67D8L-7
8724,MCP73831-2ACI/MC
9399,LTC4315IDE-PBF
10718,"ULN2803APG,CN"
2409,CSD16403Q5A
4858,SI4735-D60-GU
4343,TCMT1105
10073,SMDTC04100TA00JS00
1449,RN73A2A10KBTDF
5014,SMF33A
10178,BAT54C
4945,UCC1895J
8664,LTC2943CDD/PBF
9170,TS6-A-00-6TO-0-1
10732,XR2206CP-F
1927,MC33063MNTXG
4581,KSZ9031RNXCA
5288,STGAP2SM
4856,SI4162DY-T1-GE3
9105,ZXCT1009QFTA
2355,NCS2325DMR2G
125,24LC512T-I/SN
9567,TAZH475K050CBLB0800
8806,MP24833-AGN
7579,DIR9001PW
10437,MPPT-04-01-01-L-RA-SD
2958,FMB2227A
3076,DSPIC33FJ128MC510A-I/PF
3676,ATTINY84-20MU
4942,UC3527AN
5559,STM32L031G6Ux
1923,MBT3946DW1T1G
4835,TSV911IDT
5464,TPS76327DBVT
10181,BGT60LTR11AIPE6327XUMA2
2334,NCS20072DMR2G
1800,ATXMEGA32D3-AU
3232,C3D08060G
2808,MMBT5550LT1G
3869,AT28C256-15PU
4938,UC3525BN
4563,AT42QT1012-MAH
8189,AT30TS74-UFM14-T-072
8801,MP157GS
324,BA159-E3/54
7941,STF10NM60N
5291,STGP7NC60HD
6619,M41T56M6F
8289,AW9523BTQR
2811,MMBF4392LT1G
9400,LTC4162EUFD-FAD/PBF
7958,VEMD2020X01
2434,NCV8114BSN330T1G
5977,20J1R5E
1496,PCF8591T/2/518
6179,MPZ1005S121CT000
6617,ERJ-3EKF1001V
7712,LED-0603_R
4886,Si8642BC-B-IS1
2425,NCV8114BSN180T1G
1529,TMR/1-2413
2280,LFCN1200D+
6669,MEM2061-01-188-00-A
2885,FDS9435A
9361,MAX97220EETE/T
1069,MIC2026-1BM
9359,MAX9744ETH/
3779,ATMEGA164A-MU
3801,TLV75730PDBVR
681,MKL26Z32VLH4
2374,CA3130AMZ
1557,TMR/1-0523
3862,ATSAME53J20A-MU
4033,ATMEGA88-20PU
1970,ATMEGA88V-10PU
3309,M25PX32-VMP6E
9491,FQPF8N60C
9428,STPS1L30A
9425,ISL84714IH-T
3954,ATSAMD21G16A-AU
4374,TPS565208DDCR
2945,MK20DN128VFM5
1327,TLV71311PDBVT
2227,LD39150DT33-R
4083,DS1825U+
9702,BTN7960B
338,INA240A1PW
1582,TDN/5-0913WISM
10142,74HC4051D
3114,TLV2371/P/8
9437,SPX431AM1-L/TR
9241,TPA6120A2DWPG4
7711,LED-0603_G
9357,MAX98357AETE/T
3678,ATTINY828-MU
3278,MC100EL90DWG
8568,16032-05-GR-M-ET-ELED-BL-12
335,IS82C59AZX96
7972,SRR0745HA-331M
1613,PGA103U
8041,2N7000
2494,DF10M
2536,LM321SN3T1G
4802,SC34063AP1G
1643,RAC04-24SGA
3006,MIC2207YML-TR
9627,SDM30-12S12
1367,PIC16F631-I/SO
7447,SIM7050-6-0-00-A
1655,CS4270-CZZ
8719,MCP6002-E/P
3433,LM4950TA/NOPB
2038,ATMEGA168A-CCUR
9397,LTC4365CDDB-TRPBF
2954,MIC811TUY-TR
1829,OPA2325IDR
485,ATTINY5-TSHR
7428,TOM-1545P-R
2739,SX1273IMLTRT
3364,PIC18LF2450-I/SO
10274,FC0402E50R0BST1
1299,TLV73333PDBVR
1662,TPS22929DDBVT
1352,ESP-WROOM-02U
1682,MID400
3858,ATSAME70N20A-AN
1432,ATSAMD09D14A-MUT
5538,TPS7A0531PDBVR
1785,ATXMEGA256D3-MH
4505,TDA2003
8499,BC817
3271,MC33172DR2G
1191,MCP601RT-E/OT
8667,LTC3115EDHD-2#PBF
3601,TLV75510PDBVR
5341,NCP718ASN180T1G
1219,MAX8724ETIT
1184,MCP6022T-E/SN
2905,MKL05Z32VLC4
2555,ONET1191PRGTT
7976,SRR0745HA
5119,TOP256PN
55,OPA569/DWP/20
4524,LFCN-7200/
2049,TDA2030AV
3814,AT42QT1070-MMHR
413,BD9109FVM-TR
8980,SN74HC125N
8650,LT1083CP-5#PBF
2084,TDA7266D13TR
2111,TDA7496
1722,MC6809EP
2155,THS7374IPWR
1337,MSP430FR5724IRGET
8949,Si7210-B-03-IVR
2594,TLC272BCP
9246,TPA3110D2PWP
2608,TLC274CDR
5209,NCP1200P60G
2183,PIC12F510-I/MC
10138,74HC238D_653
1789,HCPL-2631
2862,PIC12LF1552-I/SN
2721,INA226AIDGSR
2622,TLC277CP
3971,ATMEGA8L-8MU
817,FT220XS-R
9239,TPA6132A2RTET
9281,TLV320AIC23BIRHD
1056,MKL27Z64VFT4
8050,74HC164D_653
1494,AT90USB647-AU
2923,FOD4216V
6559,B3B-PH-SM4-
3989,ATMEGA8535L-8JU
5324,TPS613222ADBVT
2047,ATMEGA644-20PU
2797,MOC3042M
8307,BC127-APTX_1103708
1775,TPS60151DRVT
2972,ERJ-3GEYJ224V
2856,TLP3546ATP1/FO
1942,LM2596S-12/NOPB
5795,CM453232-100KL
9167,TS922ID
6029,BLM15PX330SN1D
1786,4N26
1186,LM2672N-3.3
7117,"74LVC125APW,118"
10040,LP2904DR
4860,SI5342A-D-GM
5131,TOP258LN
1427,PIC16F648A-I/SS
1811,ISO7341CQDWQ1
9920,WM8904CGEFL/RV
894,74LVC1G07SE-7
8850,NCP1500DMR2
765,ADC08060CIMT/NOPB
5400,TPS70302PWPR
10421,MIC5841YN
10045,LSK389BSOIC8LTB ROHS
3997,A3P250-VQG100
5408,TPS7101QDR
202,AT89C2051-12PU
5501,TPS76928DBVT
9158,TSV321IDT
198,MCP4822-E/SN
1820,LP38691SD-5.0
2262,MSP430F5308IRGCT
3212,CAT24M01LI-G
1995,SN74LVC1T45DRLR
4926,UA7824CKTTR
6248,LBR2012T2R2M
1845,LM2594M-5.0/NOPB
8077,74HC4066D_653
7436,61300211121
9232,TPS5430DDAG4
9157,TSV522IQ2T
2181,BD439G
8662,LT3652IDD/PBF
1852,M25PX32-VMW6E
8679,LTC4060EFE/TRPBF
2731,INA128P
4722,101X15W103MV4E
3868,ATSAMDA1G16B-MBT
5140,USB3343-CP-TR
4864,SI5345A-D-GM
935,PIC16F1526-I/PT
7998,IRLML6344
3395,LMR33640ADDAR
3717,TLV75710PDRVR
4747,BR24G04NUX-3TTR
4679,825433-4
1892,74AHCT1G125W5-7
3314,M24C01-WDW6TP
7492,LQW15AN11NG00D
9156,TSV620ILT
9583,RV24AF-22-15R1-B1M-3LA
1745,SFH6206-2T
9585,TSL25721FN
7680,7805CD2T
5193,NCP1077STCT3G
2559,M24C02-WMN6TP
7566,2896
8229,D2SB60
6417,LQW15ANR12J00D
6440,MLG1005S1N8BT000
6276,SFH 4545
9655,RTD2660H-GR
5278,NCP1280DR2
4666,SQT-134-01-L-D
5104,UPW50B500RV
1842,CDCVF2505D
6140,MLZ2012N101LT000
7997,UV-C LED SMD (270nm-280nm)
7526,LTC6995CS6-2#TRMPBF
6356,AD5258BRMZ10-R7
9152,TSV912IDT
4746,C1005X7R1H104K050BE
10082,MT29F64G08CBAAAWP-Z:A TR
9089,XC6206P332PR-G
4314,TPS2561DRCR
4987,TNY286DG-TL
4386,TOP252EG
828,FSDH321L
10192,24LC64T-I/OT
4657,MAX7375AXR405T
1931,MC33174VDR2G
4391,LP38691SD-3.3
10095,RN4678-V/RM100
9720,BQ7692006PW
8038,2904-05-411
152,A1103LLHLT-T
3819,ATTINY24-20SSU
5736,PGA2311U
9913,UCC27201D
2270,TJA1042T/3/118
396,ABS4
5783,LM1971M
6596,CL10B105KP8NNNC
5110,TOP255MN
9598,STLQ020J25R
1975,MCP2050-500E/MQ
7213,MAX5486EUG+
10673,TLP521-4
966,BC846BDW1T1G
714,ATMEGA48P-20MMU
6138,SS-6488-NF
2052,MSP430G2203IN20
312,IS61LV5128AL-10TLI
1928,ITQ2424SA
6515,ERJ-2GE0R00X
5743,PGA2311UA
1962,KA378R33TU
5773,2998TR
1173,BQ24073RGTT
2402,CLV1L-FKB-CJ1N1E1BB7B3B3
1993,LM2596T-5.0/NOPB
217,LMZ23603TZE/NOPB
2008,mcp6001rt-i/ot
3358,BQ24079RGTT
2025,AT24CS16-MAHM-E
3921,ATSAMD51J19A-MFT
10291,G6EU-134P-ST-US-DC3
6484,GJM1555C1H100FB01D
7353,ATECC508A-MAHCZ-T
2034,NCN4555MNR2G
4271,TMR/1-0523SM
7290,CDCE906PWR
2156,PIC12F509-I/MS
8199,4-2176243-5
3097,DRV8800RTYT
5225,NCP1203P60G
3792,ATMEGA1280V-8AU
3805,AT90USB1286-MU
2140,BC856CMTF
9535,CC1101RGP
7749,HDR-F-2.54_1x8
2418,TL431/DCK/6
1608,ATTINY3217-MFR
5283,TPS568215RNNR
4264,TMR/1-2412
1048,BD442G
9391,LTV-1008-TP-G
9801,BGM121A256V2
2217,TIP126G
2234,LM27762DSSR
1168,MCP604-I/SL
9393,LTR-559ALS-01
3096,PIC18F2550-I/SO
4216,ESP8266EX
6480,ERJ-U02J433X
556,MAX324CSA
2292,BUK9M156-100EX
10554,TCRT5000
6338,EEE-1VA101XP
10442,MS561101BA03-00
1177,BQ24074RGTR
2342,NCS20072DTBR2G
1519,PIC16F685-I/SS
2352,C3M0120090J
2578,MCP2561-E/P
1760,SFH617A-1
10531,SN74HC595D
3112,DB4
3003,MIC23050-SYML-TR
2574,FN406B-3-02
3007,MIC2178YWM
3252,C2M0040120D
6391,EEE-FK1A151P
7361,LT4356CS-1#PBF
3091,TLV1117-50CDCYR
10323,KF301-2P
1205,LED1642GWQTR
3407,LM75BIMM-3/NOPB
6027,EEU-FR1C221
10509,SIM5320E
4930,SM6T220A
6078,SCG-3-272+
3617,ATMEGA325PA-MU
472,BD30FC0WEFJ-E2
1243,C320C104K5R5TA
271,ATMEGA168-20MU
6161,AS5047P-ATSM
3772,ATMEGA164PA-MCH
993,ERT-J1VG103FA
3883,TMP101NA/250
6775,PTS636 SM50J SMTR LFS
277,TC1262-3.0VDB
1602,STM6601AQ2BDM6F
6038,GCM155R71H104KE02J
2764,MSP430F2121IDW
3953,AD9708AR
1759,ATXMEGA16E5-AU
1115,FSA3157L6X
4717,SMF33AH
1439,EPM570T144C5N
3964,ATSAMD11D14A-SSUT
2529,TL7705BIDR
4005,A1104LLHLT-T
4087,MPL3115A2
8197,CD74HC4067M
2790,SZNUP2105LT1G
3450,BD60GA3WEFJ-E2
5173,TPD2E2U06QDCKRQ1
4116,LM2672N-5.0
832,TPD4E05U06DQAR
3765,ATTINY25-20MU
1347,PIC16F628A-I/SS
7003,MAX30102EFD+
4875,SI8640ED-B-IS
6221,54-00164
4315,IRM-10-5
10035,LM3414HVSD/NOPB
4317,REF3220AMDBVREP
2164,PIC12F509-I/P
3333,LP5912-1.2DRVT
4518,AD8276BRMZ
1487,ATSAMD21E17D-MU
4111,MC33063AD
6492,ERA-3ARW182V
4750,SIM7050-8-0-00-A
5226,TPS26631RGET
10430,MP2617HGL-Z
8884,nRF52840-QIAA-T
4479,MAX5431CEUBT
210,IRS2005STRPBF
4186,TLV1117-33IDCY
4538,MAX485ESA+T
9216,TPS62090RGTT
1797,ISO7340CDWR
10061,MC33033DWR2G
548,MSP430F1121AIDGVR
7329,RJHSE-5380
10398,MC3479PG
4755,RT9742SNGV
2120,L6563S
232,IRS20965SPBF
6590,ERJ-2RKF2610X
7586,AD5758BCPZ-RL7
121,IRF4905PBF
3979,ATMEGA88PA-MMH
4355,BTN8982TA
8096,DAC108S085CISQX/NOPB
10447,MT29F16G08ABACAWP-ITZ:C
5345,TPS62150ARGTR
3987,ATMEGA8535-16MU
465,STMPE1600QTR
5019,SMF5V0A-E3-08
5670,SP485ECN-L
2738,HV9967BMG-G
5207,TPS2500DRCT
4583,ISO1050DUB
4793,TS5A3159DBVT
135,BQ24166RGET
5284,NCP133AMX100TCG
5641,Mosfet N channel 20V 2.1A
5447,TPS73616DBVT
4757,AP64501SP-13
807,UE75A203000T
5330,NCP662SQ15T1G
4378,4N27
2914,MKL05Z16VFK4
6170,CAM-M8Q-0
1013,MIC5219-3.0YM5-TR
3528,ATXMEGA64A4U-MHR
694,HV100K5-G
5503,SB160-E3/54
879,PH1-04-UA
1132,ADUM1250ARZ
5681,ULN2003ANSR
5753,MCP4822-E/MS
3723,ATTINY28L-4PU
8119,AK8963N
5603,MMBT3904LT1G
783,ACPL-C79B-000E
5238,TPS26633RGET
5930,MAX31856MUD
4349,SFH620A-2X006
2513,DMN3042L-7
4735,TXS0102DCTR
6141,BLM18PG181SN1D
2489,CSD19531Q5A
5331,TPS62125DSGT
7925,STPS30M60ST
1289,TLV75530PDBVR
5599,PIN HEADER 1X2 2.54
6323,LQW15AN12NJ00D
1933,TCAN332GDCNR
4917,SM6T100A
9189,TS30041-M033QFNR
6742,NEO-M9N-00B
1724,PIC16F73-I/SS
9224,TPS61070DDCRG4
1479,TMR/2-4810WI
415,AT42QT1012-MAHR
6987,MA730GQ-Z
6299,LTC3442EDE#TRPBF
4113,PMEG6020ER/115
431,EFM32PG23B200F512IM40-C
746,ADP-2-1W+
10229,CC0402JRNPO9BN390
89,ATTINY816-SFR
10230,CD4011BMT
1586,MAX6107EUR
5527,STM32L011G3Ux
1414,ATMEGA88A-MU
7086,ERJU12F1300U resistor
490,MAX3284EAUT+
7270,TLV75725PDRVR
6456,ECS-250-18-5PX-F-TR
10072,MIC94073YC6-TR
4240,TMR/2-4811WI
698,HTRC11001T/03EE/11
10308,HT17G
9532,CC2540F256RHAT
6401,MIC5317-3.3YM5-TR
1221,MAX5035AUPA
4933,UA9638CDR
4166,IAM-20381
4499,DS1302ZN+
743,ATMEGA32U2-AU
8275,ESP8266-01/ESP-01
9147,TTP229-BSF
4732,VEML6030-GS15
10507,SI4432-B1-FMR
4452,TCA9548AMRGER
1710,PIC10F202-I/P
10662,TEPT5600
342,INA181A3IDBVR
2841,HFCN-880D+
1480,MSP430G2213IPW28
7682,1N4148W
7728,C_0402
858,ATXMEGA256A3U-MH
7587,PCM4202DBR
10744,TS882IYST
10396,MC34063ADE4
10745,TSM1011AID
1381,ATMEGA48-20PU
7692,USB TYPE-A (Right Angle)
3677,ATTINY827-MU
1488,REF5030IDGKR
1646,SN6505ADBVR
905,MKL02Z8VFG4
6478,5033981892
10075,MOV-10D820K
7690,LM337IMP/NOPB
7509,LTST-C171KRKT
1564,PIC16F687-I/SS
1026,MIC5205-2.7YM5-TR
3338,LP5907MFX-3.0/NOPB
4066,SRD-12VDC-SL-C
5232,TPS26632RGET
5526,TPS7A0512PDBVT
10055,LTC4121IUD-4.2#TRPBF
3195,CL220K4-G
4480,AD5280BRUZ20
1101,MEE1S1212SC
1617,ATTINY404-SSNR
1869,74AHCT1G08W5-7
2934,MCP73871-2CCI/ML
9416,TL074IDT
7313,1792889
1730,SFH620A-2X016
5373,TPS62203DBVT
62,ATTINY84-20SSU
80,ATTINY84A-MU
5384,TPS62822DLCR
9240,TPA6130A2RTJT
82,ATXMEGA16A4U-AU
4494,THS4631DGN
936,MSP430F5336IZQWT
5423,TPS730285DBVR
9360,MAX97220AETE/T
2000,MCP4901-E/SN
3274,MC14541BDTR2G
5435,TPS73130DBVT
5530,TPS7A0518PDBVT
507,ATTINY13-20MMU
6494,1984633
2251,LM2840YQMKX/NOPB
1482,TMR/2-2412WI
4483,ADS1118IDGSR
1486,ATSAMD21E17A-MUT
1475,TMR/2-4812WI
2061,MSP430G2303IN20
3496,ADS7867IDBVT
9207,TPS65105RGER
2277,LFCN-80+
4392,LP38512TS-1.8
9509,ATSAMA5D27-SOM1
7847,AO4406AL
10707,TS-1002T-26
2454,LM2876TF/NOPB
6795,DF04S
9421,SX1301IMLTRC
975,FDC86244
3257,BZV55-C43/115
6849,VSMY2941GX01
6916,LTST-C171KGKT
3137,MCP3201-CI/SN
930,PIC16F1526-I/MR
4056,PMEG10020ELRX
2667,OPA1604AIDR
9181,TS3A5017PWRG4
1857,M24C01-RDW6TP
859,BAT54C-7-F
7574,BAT760-7
1151,PAL16L8AMJB
967,FDS8960C
8150,74HC138D_652
4597,BZV55B47
2564,LM339AM
7784,Y25E1E102M
6341,RV-2123-C2-32.768KHZ-20PPM-TA-QC
2468,NLV14541BDR2G
304,SE555D
6295,MCP3301-CI/SN
5659,TSC2046EIPWR
10085,MX25R8035FM2IL0
1670,ATTINY84A-SSU
1533,TMR/1-2411
5624,MALE HEADER 1X5 2.54
520,BZV55B62
1688,MCP101-460DI/TO
1780,TPS563240DDCR
6420,ECS-160-20-3X-EN-TR
2087,L4984D
2142,BC857BDW1T1G
6934,CC1310F128RHBR
2082,NCP1071P100G
7987,ECS-80-10-30B-CWN-TR
2429,CSD17306Q5A
10086,NCP1076STAT3G
7343,3306K-1-103
2967,FAN3268TMX-F085
5049,SN65LVDS047PW
2408,MIC23050-GYML-TR
9311,B7B-XH-A
1035,MKL17Z32VMP4
1508,PIC16F685-I/SO
4783,SBAT54AWT1G
1036,MCP2200T-I/MQ
10087,NCP1117ST18T3G
1098,"PCT2075D,118"
1224,MIC5504-3.3YM5/TR
1885,LMT86DCKT
1908,M27C512-15F1
2867,GBU8D-E3/45
3683,ATTINY816-MFR
4356,STSPIN240
5653,DS90LV012ATMF
1838,CAT811RTBI-GT3
1777,TCA9554DBQR
9539,C1608X5R1A106M080AC
9538,C3216X5R1C226M160AB
8780,GCM155R11H103KA40D
9619,SR501C105KAR
8963,SMAJ36A
10194,2MM-HSP-S04-HT-02-H-TB
958,FMB3946
10205,A6FR-4101
1345,RFM95W-915S2
4596,BZV55B4V3
7344,BLM18PG331SN1D
5434,ZXMN2A14FTA
7875,IN100-D1-R-RC1I
5439,ZXMN3F30FHTA
1983,MCP4017T-502E/LT
627,MMBZ47VALT1G
8622,LMV321LILT
461,TCA9554PWR
3061,mcp6561ut-e/ot
1318,PCA9548ARGER
4030,1N5822
4194,NCP163ASN270T1G
9617,SS12
643,MMBFJ111
8037,24LC512-I/P
1336,ST25R3911B-AQFT
9704,BTA41-600A
3643,ATMEGA324PB-MU
7761,TP4056
544,MSP430F1121AIRGER
7714,LED-0603_B
3752,ATTINY24V-10SSU
8480,INA169NA/250G4
5523,STM32L011F4Px
2542,GBU6K-E3/45
647,ASCO-25.000MHZ-EK-T
3644,TLV75519PDRVR
1109,MAX30102EFD+T
6111,BLM18KG331SN1D
9176,TS5A23157DGSRE4
2401,MSP430F2131IDGV
9909,TS5A23166DCUR
3099,DMN32D2LDF-7
432,ATTINY40-XU
1420,ATMEGA8A-MU
7793,XIAO ESP32C3
10091,NCP81253MNTBG
3840,TLV75801PDBVT
7110,SS8050-G
8253,DRV8837DSGT
10272,ESQ-118-34-T-D
2315,MSP430F2121IRGER
6630,61302011121
3326,LP5996SD-1018/NOPB
3803,ATSAMD10C13A-SSUT
5267,NCP1217P133G
10092,MJD31CG
4682,RJ11-6N-B
2666,STSPIN230
7812,dfe252012f-2r2m=p2
7496,LQW15AN22NG00D
1468,ATSAMD21E16A-AU
5983,BLM15BD102SN1D
2520,LM301ADR2G
9168,TS912ID
6074,BLM18AG601SN1D
4778,10129378-910002BLF
4403,74HC14D
5445,TPS73615DBVR
2997,MIC5205-2.5YM5-TR
8121,AL8860MP-13
5241,SST39SF010A-70-4C-NHE
220,DAC08ESZ
5517,TPS78228DDCT
3067,TLV1117-25IDCY
662,MKL46Z256VLH4
2464,NLSV2T244MUTAG
3187,CS4334-DSZ
4276,TMR/1-0511SM
4635,MSP430G2211IN14
9136,UC3843AN
10228,CC0402JRNPO9BN180
4897,TXB0104ZXUR
3318,LSM6DSLTR
10374,LT3092EST/TRPBF
775,LM2574HVN-5.0/NOPB
3878,AT24CS02-SSHM-T
3339,LP5907MFX-2.9/NOPB
881,MKL04Z16VLF4
9477,IS25LP256D-JLLE
4771,61300811121
1124,ISO7760DW
1897,ISO7761DW
597,MOC3043M
6307,LQG15WH1N6C02D
5882,ECS-3225MV-160-BN-TR
4871,Si8640BC-B-IS1
9614,SS495A1
4874,SI8640EC-B-IS1
844,FPF2007
4800,TS5A3160DBVT
7360,MCP4725A1T-E/CH
3214,ATMEGA328P-AN
3557,ATMEGA32L-8AU
8895,AD8029AKSZ-REEL7
367,LQH3NPN470MMEL
4879,Si8641BC-B-IS1
983,FAN3278TMX
5974,DPS368XTSA1
4090,4N25
6755,861400071YO2LF
3107,PIC18F25K20-I/SS
3307,M27C256B-70XF1
4300,MAX6369KAT
8251,DRV8834PWP
7494,LQW15AN15NH00D
2554,IL300
3828,ATTINY13-20MU
4329,LTV-847S
1891,LNK364PN
7498,LQW15AN24NJ00D
4364,SFH617A-1X016
5866,B4B-PH-K-S
1855,LNK624PG
6343,LQW15AN27NJ00D
5667,EEE-FK1H220P
1733,SFH620A-2
5200,NCP1200D40R2G
2072,NCP1071P065G
9155,TSV621ILT
4341,DRV8833PWP
2232,LDC1614QRGHRQ1
7503,LQW15AN6N2B00D
473,ATTINY1624-SSU
3835,ATTINY1624-XU
7505,LQW15AN6N8G00D
6388,LQW15AN6N8J00D
4850,TUSB320IRWBR
468,ATTINY1626-SU
1676,LT1011
464,ATTINY1634-SU
6395,LQW15AN82NJ00D
6689,VSLB3940
8663,LTC2941CDCBTRMPBF
6481,MLZ2012DR10DT000
1162,PAM2305AABADJ
3829,ATTINY20-MMH
9354,MB85RS1MTPW-G-APEWE1
9076,W25Q64JVSSIM
3824,ATTINY2313-20PU
663,SSM-124-L-SV-BE
1428,ADP7142ARDZ-R7
2626,ATMEGA32M1-AU
9257,TP4054
778,PIC16F1517-I/MV
8669,LTC3335IUDC#PBF
2704,LMR16006YQ3DDCRQ1
9212,TPS62237DRYR
3998,ABLS-8.000MHZ-B2-T
2754,MSP430F2252IDA
4099,BPW85B
4984,TNY285PG
8088,74LV4051BQ_115
3822,ATTINY2313A-SU
6748,3313J-1-202E
4719,HMK316ABJ225KL-TE
9163,CC2541
10484,PAM8403DR-H
1202,BQ51050BRHLT
9719,BQ7692000PW
6119,PV36W203C01B00
4996,TNY288PG
8225,CYPD3120-40LQXIT
5964,CL05A104KA5NNNC
1120,SI8641BB-B-IS1
8678,LTC4054LES5-4.2/TRPBF
8178,APC220 V3.0
9169,TS7812CZ C0G
5300,TPS61041DRVR
6030,GCM155R71H103KA55D
8082,SN74LS04DBR
5186,TPD4S1394DQLR
7206,MAX5440EAG+
4316,IRM-10-12
2768,MSP430F2111IDW
5912,ECS-3225MV-160-CN-TR
2551,OKI-78SR-5/1.5-W36H-C
5243,TPS26636PWPR
8184,AS1130-BTST
406,ATTINY25V-10PU
4184,RAC04-12SGA
2365,C4D10120E
10364,LP38692MPX-3.3/NOPB
7449,PCM2706CPJTR
4198,RAC20-05SK
5129,TOP257YN
4866,SI5351A-B-GT
4215,RAC20-24SK
6679,TSW-101-24-G-T
10283,FQP30N06L
7077,B0505S-1WR3
7760,SCHA4B0419
3210,CAT811JTBI-GT3
2518,NUP2202W1T2G
1987,MSWA-2-20+
821,ATXMEGA32E5-M4U
6805,GBJ2506-F
151,ATTINY44A-CCUR
6830,3361P-1-103GLF
160,BGA2866/115
8051,74LVC1G125W5-7
8525,IS31FL3731-SALS2
4268,TMR/1-1213SM
5266,TPS54302DDCT
1675,PIC16F73-I/ML
6654,TS-104-T-AA
4346,TCMT1101
10282,FOD3150SD
8066,74AHCT125S14-13
3011,MIC2025-2YMM
2831,MKL26Z32VFT4
7480,DS1086LU+T
3205,TLV5627CD
103,MB88151APNF-G-100-JNE1
949,20.000MHZ XO53050UITA
4794,TPS82150SILT
10245,CD4053BM
1782,MC10EL34DG
5511,TPS78223DDCR
634,LSM303C
1645,ATTINY461A-PU
9096,XT30PW-M
3139,MCP3004-I/SL
5192,TPS2041BDBVT
7863,214-3339-00-0602J
10561,SM04B-SRSS-TB
6280,MCP3427-E/UN
360,ATMEGA1281-16MU
6649,MCP4541T-103E/MS
7106,B5817W
3716,ATTINY40-SU
10290,G6D-1A-ASI DC9
2722,INA196AIDBVT
6719,J49SMH-A-G-G-K-4M0
307,NE556D
1040,MIC2587R-1YM
262,ATMEGA168PA-PU
591,MSP430F1121AIPW
4501,SA556N
1118,FT240XS-R
1228,BSS214NWH6327XTSA1
1353,PCA9600DPZ
2897,FSUSB30MUX
9355,MB85RC256VPF-G-JNERE2
5034,UCC3895PW
8191,ATECC608A-TNGTLSU-B
4230,PWR163S-25-20R0F
1515,REF3025AIDBZT
10079,MQ-8
885,AB1805-T3
1541,MSP430G2253IPW20
90,ATXMEGA256A3B-AU
3936,ADS7039QDCURQ1
4500,BQ32002D
291,DS1307ZN
10242,CD4051BM
1236,MCP4921-E/MC
3909,AMC1300DWV
9599,STLQ015M18R
5471,REF5030IDGKT
1638,MSP430G2353IRHB32R
2024,KC2520Z25.0000C1KX00
6730,RC0402JR-070RL
3449,ATMEGA164PA-CUR
8087,SN74LS47NS
717,ATTINY85-20SU
3304,M41T62Q6F
979,ATMEGA325-16MU
6728,M41T82ZM6F
9675,AD9861BCPZRL-50
9417,TJA1051TK/3/118
1853,FAN7388
6772,MCP7940MT-I/SN
5662,MCP7940N-I/SN
4862,TVS1400DRVR
7262,BMP388
8858,NCP3063BDR2G
480,IA188XLPLC68IR2
1007,HDR-M-2.54 1x12
9098,MMA3202KEG
6758,RC0603FR-071KL
5715,MCP7940NT-I/SN
1860,SST39SF020A-70-4I-NHE-T
